,Time,Predicted Quantity,Lower Bound,Higher Boundary
8265,2014-10-31,39.18044019343403,21.667681527333972,57.46467979696522
8266,2018-11-30,46.562597648351755,28.64862587150376,65.87299209690397
8267,2018-11-30,43.602936942453105,27.98786906194176,57.506814159264515
8268,2016-11-30,5.0,4.999999993387699,5.000000006389043
8269,2016-01-31,5.059339541776997,3.7281479232315435,6.367608108487921
8270,2018-11-30,6.012148717121913,2.647549060856694,9.657250599651968
8271,2012-12-31,9.203734990081735,6.99327283330555,11.304818190479828
8272,2018-11-30,26.18923290640247,16.806290250032596,36.52267634490623
8273,2014-08-31,5.0,4.999999993610539,5.000000006457437
8274,2018-11-30,8.363463766494794,1.3446779980194778,14.858364945435591
8275,2016-08-31,-0.6831936743329498,-2.1658020557110027,0.739091820955605
8276,2018-07-31,1.0,0.9999999987988826,1.0000000012780939
8277,2012-04-30,4.951138485292964,3.9996253537591167,5.865958638468986
8278,2018-11-30,4.834599142276698,3.23384713517493,6.3382181579119745
8279,2018-11-30,67.53265375209622,46.84573317643862,88.4305528922218
8280,2015-10-31,5.0,4.999999993769856,5.000000006803174
8281,2010-09-30,5.0,4.999999967236697,5.0000000309579224
8282,2011-08-31,4.090279249421795,-1.3278100911112056,9.91715257043891
8283,2016-07-31,-46.5495363368181,-46.54953633707693,-46.54953633655841
8284,2010-09-30,5.0,4.999999970196238,5.00000003263087
8285,2018-11-30,109.51816976492353,86.17766656041167,130.7458947818643
8286,2018-11-30,25.637032302714395,13.660957902144613,36.63812903809989
8287,2015-08-31,1.507938258844645,1.5079382573589695,1.507938260240157
8288,2010-10-31,27.37704918032787,27.377049145550156,27.37704920134266
8289,2017-10-31,6.057915057915059,6.057915057915059,6.057915057915059
8290,2018-11-30,115.0347524801114,83.26133400084991,145.8653631588732
8291,2018-05-31,3.242950979005323,0.4956651355066992,5.997991588875665
8292,2010-09-30,14.67741935483871,14.677419295216612,14.677419419011017
8293,2017-01-31,1.2176569642447352,-0.010153767640638548,2.432705539264915
8294,2018-11-30,12.058879368713782,2.1390771475495582,22.561982170776158
8295,2018-11-30,45.92848612678291,33.404203343365175,59.01207515811592
8296,2011-07-31,3.964540511948367,0.7109261064472148,7.10642740345455
8297,2017-08-31,21.750061487094484,12.639066180667333,31.406413164426564
8298,2018-10-31,10.837581885678008,8.876552156074721,12.719689771002471
8299,2012-04-30,5.911092107570733,3.5507849273954086,8.050000735581769
8300,2013-10-31,-73.97670808002722,-73.97670808855524,-73.97670807126231
8301,2018-11-30,17.31117944581394,-5.047372892081594,36.870522829679054
8302,2013-02-28,24.55952952353837,21.899673273610183,27.25158908629129
8303,2010-11-30,0.32258064516129004,0.32258057821756625,0.32258070332921684
8304,2016-08-31,3.5325793010061384,1.6926639540117236,5.250729173028212
8305,2018-11-30,113.89187141327965,81.3215520155156,145.48658913018323
8306,2018-11-30,9.22344879943024,4.802941450262254,13.426116526438499
8307,2018-11-30,700.1880688028258,615.8776518562814,790.7269892086695
8308,2018-11-30,49.674991212255904,30.844953063810994,69.36800890116633
8309,2012-03-31,2.01190964211981,0.1528366000634513,3.8835118815750764
8310,2018-11-30,8.523749669736103,0.40418624314910195,17.71866819313504
8311,2018-11-30,3.833974520411642,0.7350355514532854,6.603756827134196
8312,2017-06-30,5.0,4.9999999670046344,5.000000032880905
8313,2017-01-31,10.661134624522234,6.490459812605495,14.70165444836128
8314,2018-11-30,30.981810071936238,17.613069597846966,44.146546172977835
8315,2018-11-30,48.40620083699816,35.80238768409801,60.60322817291095
8316,2014-01-31,5.0,4.999999994295955,5.000000006520012
8317,2014-07-31,10.0,9.999999986685953,10.000000012294745
8318,2018-09-30,3.90177286986688,1.9204030449942262,5.864376701748897
8319,2018-11-30,112.84219183698785,82.53957926069226,144.49025644350007
8320,2018-10-31,6.620472917661683,0.9155434531217266,11.95654981316784
8321,2018-03-31,5.0,4.9999999933088795,5.00000000650878
8322,2018-11-30,11.910812877238625,6.208439623419202,16.964219189510857
8323,2018-11-30,5.105587213727146,2.1267792664658876,7.968220995485929
8324,2018-11-30,6.387555905482426,4.079879947964658,8.477629813166741
8325,2018-11-30,4.744775371127149,1.1327422139122343,8.619434860193099
8326,2018-02-28,3.3050831978725475,1.0118366640307486,5.37068983162376
8327,2018-11-30,7.5054187789037945,4.8545154009237095,10.434712253946945
8328,2018-10-31,4.810528588112774,-1.1089910860144936,11.389340463673616
8329,2018-02-28,8.585547851218017,5.740243240815185,11.476785515598145
8330,2018-03-31,9.923456840241549,6.9537086046591465,13.000255080924932
8331,2011-02-28,12.17741935483871,12.177419344814217,12.177419367303807
8332,2017-12-31,9.745898663432286,7.81635239758776,11.765499571995448
8333,2018-11-30,85.30220791966521,51.50013954414897,118.03538618846753
8334,2016-06-30,21.594623656054804,9.3702365949871,34.46577864035987
8335,2016-09-30,8.427570525085716,7.156504073864027,9.61478041013572
8336,2018-11-30,85.90150141328998,62.683218516340006,109.2673480131421
8337,2018-11-30,4.240175064536946,3.0572084039207885,5.472271408832762
8338,2018-11-30,27.023276507847097,16.104547546037498,37.15162865598846
8339,2017-03-31,55.54952239734823,24.352737285537952,87.21136956444931
8340,2018-10-31,5.0,4.99999999364775,5.000000006810202
8341,2018-11-30,51.05375681101653,31.107404951488192,71.73215323960476
8342,2016-07-31,65.58978880502778,39.824015378232374,90.43406196049717
8343,2016-11-30,8.329494225220726,7.713303256060646,8.929290752627333
8344,2018-09-30,10.509224676299517,4.394266882842858,16.312509010380833
8345,2014-09-30,2.9299413398708385,2.1161559123236238,3.742632257186778
8346,2018-08-31,5.4067315005553755,1.859503133824183,8.923257043300564
8347,2013-04-30,3.1334992254037672,-1.2266600788278683,7.573060109983733
8348,2011-03-31,5.966637494936767,-32.8178671640738,48.36686643226925
8349,2018-10-31,7.0153518613685595,0.7677578460574906,13.080429873035651
8350,2017-11-30,5.418979247163259,4.155227174779574,6.700182900652972
8351,2018-06-30,4.150111300801482,-0.6119211185476416,8.963330615565015
8352,2018-11-30,45.12462128279209,17.909674288981513,72.51445080877033
8353,2018-11-30,54.46647063138968,36.51449975701943,71.90242733546425
8354,2018-11-30,21.04174593603779,10.557204955432121,30.918270166623543
8355,2016-04-30,30.464774920616648,30.464774918373315,30.464774922882526
8356,2014-01-31,2.0,1.9999999875448111,2.0000000134777705
8357,2018-11-30,58.12254272402922,36.55768502048324,78.21666018896588
8358,2011-03-31,15.393466224245024,2.114932684023982,28.40132543368293
8359,2018-08-31,6.363317274603643,4.174047896766877,8.537271128246301
8360,2011-10-31,5.9522222495014,2.9949141085002795,8.838415569830078
8361,2018-11-30,3.991733070708071,-2.032482266418899,9.736479572120887
8362,2017-06-30,5.1173316275619465,4.528676565355378,5.717084092862503
8363,2018-11-30,44.59858752401811,25.949479426086675,63.738439089141465
8364,2011-11-30,5.0,4.99999999373604,5.000000005698263
